src_ip,dst_ip,protocol,port,bytes,duration,label
192.168.1.21,10.0.0.40,1.2157616265764573,-1.501322662843791,-1.3335126427279982,-0.3664902638959993,1.980828845413022
192.168.1.33,10.0.0.19,-1.2267529421356618,-1.4789096865614415,-0.2883481135354433,-0.8479560415846178,1.980828845413022
192.168.1.76,10.0.0.3,-1.2267529421356618,0.7490655431840022,-0.674201149103348,1.4615730536643128,-0.5048391749320928
192.168.1.58,10.0.0.18,1.2157616265764573,-1.0258958932181952,1.5456792914597333,-1.2965033635183163,-0.5048391749320928
192.168.1.22,10.0.0.19,-1.2267529421356618,-1.0644002370878727,0.7204019730989789,-0.5227963898740958,-0.5048391749320928
192.168.1.89,10.0.0.47,-0.005495657779602205,0.82638769912311,-0.5229411569387974,-1.432197527731628,-0.5048391749320928
192.168.1.49,10.0.0.6,1.2157616265764573,-0.06396647757572572,0.3674619913816941,1.5702208106053082,-0.5048391749320928
192.168.1.91,10.0.0.16,-1.2267529421356618,1.3691578869956722,-0.2634882537121028,0.4106207346647174,-0.5048391749320928
192.168.1.59,10.0.0.8,1.2157616265764573,0.868705906089784,1.5187185984118852,-0.5611584660250998,1.980828845413022
192.168.1.42,10.0.0.48,1.2157616265764573,0.12150220727821555,0.30618768900022103,-0.7707338060779235,-0.5048391749320928
192.168.1.92,10.0.0.18,-1.2267529421356618,-1.0333668853123117,0.6360185052479218,-0.18854625699388924,-0.5048391749320928
192.168.1.60,10.0.0.48,-1.2267529421356618,-0.13225030042195143,-0.7344250348725673,-1.4064181672149187,-0.5048391749320928
192.168.1.80,10.0.0.43,1.2157616265764573,-1.5367445694158959,-0.8734301665608233,1.3488475583591708,-0.5048391749320928
192.168.1.15,10.0.0.39,1.2157616265764573,1.3535367217079741,0.8979223805698752,0.04226269308414121,-0.5048391749320928
192.168.1.62,10.0.0.49,-1.2267529421356618,-1.3304824939783297,-1.2463280639109309,0.7817155134349654,-0.5048391749320928
192.168.1.62,10.0.0.49,1.2157616265764573,-0.997527021140536,-0.008587155805174884,-0.9148461813379787,-0.5048391749320928
192.168.1.47,10.0.0.12,-1.2267529421356618,0.04992696833458187,-0.7400272568045877,0.017432907009539828,1.980828845413022
192.168.1.62,10.0.0.45,1.2157616265764573,0.9463415302286451,-1.516985411001666,-0.9930865589087324,-0.5048391749320928
192.168.1.51,10.0.0.10,1.2157616265764573,0.07777339341265249,-0.8685282223703055,1.0959119963480184,-0.5048391749320928
192.168.1.55,10.0.0.7,1.2157616265764573,0.7081056984162585,-0.7869458654852585,0.9549683592420585,-0.5048391749320928
192.168.1.64,10.0.0.46,-1.2267529421356618,0.35733478289249465,0.45779782003552294,-1.210214413150159,-0.5048391749320928
192.168.1.3,10.0.0.1,-0.005495657779602205,1.6188353080990485,1.1048544531838784,-1.4646730507743264,1.980828845413022
192.168.1.51,10.0.0.49,-1.2267529421356618,0.9431546035311548,-0.6248315683274183,1.12388734152439,-0.5048391749320928
192.168.1.7,10.0.0.36,1.2157616265764573,0.3804791849742682,1.2260025024638195,-1.3433367237198781,-0.5048391749320928
192.168.1.21,10.0.0.21,-0.005495657779602205,-0.3413858343572548,-0.18190589682705585,0.17189481688830321,-0.5048391749320928
192.168.1.73,10.0.0.37,-0.005495657779602205,-0.7605973068271209,1.5015617937450727,0.12356648579811864,-0.5048391749320928
192.168.1.39,10.0.0.24,1.2157616265764573,-0.10602346104260536,0.3650110192864352,-1.0211998322031994,-0.5048391749320928
192.168.1.18,10.0.0.25,-1.2267529421356618,-1.2065580656759216,0.5768450360909564,0.3199267252914835,-0.5048391749320928
192.168.1.4,10.0.0.7,-0.005495657779602205,-1.543275156910753,-1.240375703108159,0.014000597849923154,1.980828845413022
192.168.1.89,10.0.0.42,-0.005495657779602205,-0.4128043392010119,1.625510953991024,0.03621623338339414,-0.5048391749320928
192.168.1.60,10.0.0.17,-1.2267529421356618,1.0246563354669713,1.4886066555272757,-0.47994648171364596,-0.5048391749320928
192.168.1.14,10.0.0.29,-1.2267529421356618,1.319734400834594,0.2127006105096307,1.1730275656025544,-0.5048391749320928
192.168.1.9,10.0.0.30,-0.005495657779602205,-0.7391247351440308,0.7176008621329688,-1.4306153859928579,-0.5048391749320928
192.168.1.90,10.0.0.7,-1.2267529421356618,1.087088751917805,0.9241827958762208,-0.20743760275353657,-0.5048391749320928
192.168.1.53,10.0.0.33,-0.005495657779602205,-1.1354530290319176,-0.540448100476361,-0.8248288126650436,-0.5048391749320928
192.168.1.2,10.0.0.7,1.2157616265764573,-1.569867709189811,0.26277046902706297,1.2075721946911457,-0.5048391749320928
192.168.1.84,10.0.0.24,-1.2267529421356618,-0.15926081030068034,1.1125575083404067,-0.944766290301942,-0.5048391749320928
192.168.1.92,10.0.0.11,-0.005495657779602205,-0.213699787657809,-0.2529840875895646,0.9264817713215356,1.980828845413022
192.168.1.60,10.0.0.9,-1.2267529421356618,-0.7927277973018177,-1.1920565389444833,0.3895320674156137,1.980828845413022
192.168.1.71,10.0.0.12,-1.2267529421356618,0.5300557609564749,0.8254436343243614,1.2985787574686984,1.980828845413022
192.168.1.44,10.0.0.35,-0.005495657779602205,-1.392026750529863,1.1143082026941629,0.3283429478569114,-0.5048391749320928
192.168.1.8,10.0.0.4,1.2157616265764573,0.6213794964845564,-1.6861024855745317,0.19951888300702647,-0.5048391749320928
192.168.1.47,10.0.0.36,-0.005495657779602205,-1.4640721917731263,-0.7319740627773084,1.0442413410462912,-0.5048391749320928
192.168.1.35,10.0.0.28,-1.2267529421356618,0.3023733585357774,0.3688625468646992,0.22024318502297768,-0.5048391749320928
192.168.1.78,10.0.0.13,-0.005495657779602205,0.1114189801861562,-1.2904455616255914,1.194136520961666,1.980828845413022
192.168.1.81,10.0.0.23,-1.2267529421356618,-1.1521713330187517,-1.112575015283944,-1.5516462368747128,-0.5048391749320928
192.168.1.36,10.0.0.19,-0.005495657779602205,1.6982472520365106,-1.6755983194519934,-0.012259485568654404,1.980828845413022
192.168.1.50,10.0.0.42,1.2157616265764573,-0.5876673499633053,1.3520524959342783,1.0841616261717768,-0.5048391749320928
192.168.1.4,10.0.0.37,1.2157616265764573,0.7330264202966331,1.2158484752120327,1.2073370387401878,-0.5048391749320928
192.168.1.2,10.0.0.39,1.2157616265764573,-0.7297206891514366,0.6216628115471196,1.1579276686289606,-0.5048391749320928
192.168.1.6,10.0.0.24,1.2157616265764573,-1.0930825773652848,-0.7596350335666591,0.3648994845070496,1.980828845413022
192.168.1.54,10.0.0.16,-0.005495657779602205,0.791070281950923,0.9816055706794299,1.7100921940372398,-0.5048391749320928
192.168.1.4,10.0.0.33,1.2157616265764573,-0.4119161793017113,0.12201464298505056,-1.09563536788956,-0.5048391749320928
192.168.1.54,10.0.0.12,-0.005495657779602205,0.7488565643841667,1.6174577599637447,-1.1195591709015396,-0.5048391749320928
192.168.1.93,10.0.0.34,-1.2267529421356618,-0.36688124793717686,0.652825171043983,-1.6086020888905108,-0.5048391749320928
192.168.1.63,10.0.0.7,-1.2267529421356618,1.6457413285778597,-0.41930005119642005,1.6940911524240705,-0.5048391749320928
192.168.1.18,10.0.0.11,-1.2267529421356618,-0.3067475982845328,-0.3422694996311396,-0.5202738398728515,-0.5048391749320928
192.168.1.90,10.0.0.31,1.2157616265764573,0.11392672578418132,-0.6013722639870829,0.9093189239174008,-0.5048391749320928
192.168.1.44,10.0.0.29,1.2157616265764573,-1.461668935575019,0.9259334902299772,-1.5157633279875873,-0.5048391749320928
192.168.1.34,10.0.0.13,1.2157616265764573,1.053181941644507,-1.5922652682131901,-0.6906108162711321,-0.5048391749320928
192.168.1.74,10.0.0.31,-1.2267529421356618,-0.49623912503530604,0.7876286362832237,0.43211257794448205,-0.5048391749320928
192.168.1.62,10.0.0.2,-1.2267529421356618,-0.3687098124357368,0.4602487921307819,0.09004905367861697,-0.5048391749320928
192.168.1.14,10.0.0.39,-1.2267529421356618,1.0697435115314646,-0.1643989532894921,-1.0046117878767094,-0.5048391749320928
192.168.1.95,10.0.0.15,-1.2267529421356618,-0.2124981595587553,0.5845480912474844,-0.12812629323806418,-0.5048391749320928
192.168.1.48,10.0.0.11,-0.005495657779602205,0.315277799425615,-0.8202090582066296,-1.346326583852278,-0.5048391749320928
192.168.1.15,10.0.0.34,-0.005495657779602205,1.4355609006433792,1.5519817911332563,0.1519356358117682,-0.5048391749320928
192.168.1.72,10.0.0.39,1.2157616265764573,0.772836881665282,1.271170416790734,-1.387210125586195,-0.5048391749320928
192.168.1.78,10.0.0.4,1.2157616265764573,0.050710638833964726,-0.5411483782178637,0.4738509305620664,-0.5048391749320928
192.168.1.87,10.0.0.11,-1.2267529421356618,0.9343774939380669,0.24246241452348904,-1.185508453544541,1.980828845413022
192.168.1.62,10.0.0.29,-0.005495657779602205,-0.21113979735982502,-1.4567615252324468,0.16706743877906036,-0.5048391749320928
192.168.1.40,10.0.0.2,-0.005495657779602205,0.04355311493960136,0.6815365584455875,-1.2761003122038737,-0.5048391749320928
192.168.1.85,10.0.0.16,1.2157616265764573,0.028767864851244912,-1.2099136213527983,-0.33834386123344384,-0.5048391749320928
192.168.1.80,10.0.0.39,-0.005495657779602205,0.5999069248014663,-0.769789060818446,-0.5071149312711073,-0.5048391749320928
192.168.1.82,10.0.0.13,1.2157616265764573,1.3766811237897476,1.6769813679914614,0.8898328813660894,1.980828845413022
192.168.1.53,10.0.0.37,-1.2267529421356618,-0.6772670103927445,0.6164107284858504,0.49189612761064905,-0.5048391749320928
192.168.1.24,10.0.0.17,-1.2267529421356618,0.18842766792551097,-1.4459072202391574,1.5136858460413811,-0.5048391749320928
192.168.1.26,10.0.0.21,1.2157616265764573,1.0082514996798901,0.06669270140634917,1.4612780317653355,1.980828845413022
192.168.1.89,10.0.0.44,-1.2267529421356618,-0.8466443276593578,0.06599242366484662,0.7813629916788501,-0.5048391749320928
192.168.1.60,10.0.0.19,-1.2267529421356618,0.41234845194917075,1.6531719247803747,0.9387770544215148,-0.5048391749320928
192.168.1.41,10.0.0.7,-0.005495657779602205,0.5937942949062801,-0.9035421094454329,0.4357901140396705,-0.5048391749320928
192.168.1.29,10.0.0.38,-0.005495657779602205,-0.30397862918671337,-0.3097065846512711,0.6662701145045945,-0.5048391749320928
192.168.1.15,10.0.0.8,-0.005495657779602205,-1.4209703143070695,-1.2207679263460878,0.40923759515685965,-0.5048391749320928
192.168.1.45,10.0.0.13,-0.005495657779602205,1.6431290935799168,-1.0653062677325218,-0.6454582632861317,1.980828845413022
192.168.1.65,10.0.0.37,-0.005495657779602205,-0.45783927056554635,0.43819004327345157,-0.5110579462414734,1.980828845413022
192.168.1.89,10.0.0.2,1.2157616265764573,0.3300630495139715,1.0313252903261108,0.26253138649017677,-0.5048391749320928
192.168.1.71,10.0.0.41,1.2157616265764573,-1.0575561813932624,1.0068155693735217,0.7647233977958928,-0.5048391749320928
192.168.1.9,10.0.0.11,-0.005495657779602205,0.8042359463405548,-0.3447204717263986,-0.31966877869495997,-0.5048391749320928
192.168.1.88,10.0.0.24,-1.2267529421356618,1.4047365276676538,1.5960992888479169,-1.2293242467112213,1.980828845413022
192.168.1.1,10.0.0.6,-1.2267529421356618,-0.5217867833151869,-1.6696459586492218,-0.1356387945565433,-0.5048391749320928
192.168.1.8,10.0.0.26,1.2157616265764573,-1.1778234806985504,0.36781213025244536,1.6038015642926362,-0.5048391749320928
192.168.1.88,10.0.0.7,1.2157616265764573,-1.6980239581888865,0.8037350243377823,-0.9827255074821855,-0.5048391749320928
192.168.1.63,10.0.0.39,1.2157616265764573,-0.20617655086373365,1.4714498508604632,0.5191992749719416,1.980828845413022
192.168.1.11,10.0.0.19,-1.2267529421356618,1.521294453275863,-1.386733751082192,1.670627786990644,1.980828845413022
192.168.1.81,10.0.0.6,1.2157616265764573,-1.4431743117895837,0.46304990309679206,-0.42284427149873155,-0.5048391749320928
192.168.1.8,10.0.0.43,-1.2267529421356618,0.5052395284760179,-1.4858230515048028,1.3437880354309435,-0.5048391749320928
192.168.1.35,10.0.0.29,1.2157616265764573,-1.129183665036855,0.5961026739822765,1.2613518118312739,-0.5048391749320928
192.168.1.35,10.0.0.43,-1.2267529421356618,-0.9440806930826257,-0.03589798772377431,-0.5512649888988369,-0.5048391749320928
192.168.1.33,10.0.0.39,1.2157616265764573,0.3500727695982136,-0.2169197839021833,-1.3817688541558344,1.980828845413022
192.168.1.5,10.0.0.2,1.2157616265764573,1.1104421327994138,-1.1657961236381376,-1.105466137566414,-0.5048391749320928
192.168.1.41,10.0.0.19,-1.2267529421356618,0.8881409344744787,-0.10522548413252669,-0.45905954538689553,-0.5048391749320928
192.168.1.28,10.0.0.4,1.2157616265764573,-1.09559032296331,0.5764948972202051,1.5898054300919133,-0.5048391749320928
192.168.1.7,10.0.0.6,-0.005495657779602205,-1.0923511515658608,-0.0940210402684859,-0.7743006618134264,-0.5048391749320928
192.168.1.73,10.0.0.49,-1.2267529421356618,0.1741648648367431,1.0834959820680508,1.4783837344592867,1.980828845413022
192.168.1.72,10.0.0.37,1.2157616265764573,0.28978238584569294,-0.4795239369656393,-1.0957100258857668,-0.5048391749320928
192.168.1.12,10.0.0.28,-1.2267529421356618,-0.9810699406534962,1.2830751383962773,1.626675277797223,-0.5048391749320928
192.168.1.34,10.0.0.30,1.2157616265764573,-0.4130133180008473,-0.3272135281888348,-0.708163582411467,-0.5048391749320928
192.168.1.33,10.0.0.7,-0.005495657779602205,-1.0956948123632277,-0.6139772633341287,0.4640338311022221,1.980828845413022
192.168.1.48,10.0.0.9,1.2157616265764573,-1.501792865143421,0.4199828219943853,-1.4813008190159487,-0.5048391749320928
192.168.1.23,10.0.0.25,1.2157616265764573,-0.080998249762313,-0.13883881572464907,-0.6872406187449599,1.980828845413022
192.168.1.62,10.0.0.33,-0.005495657779602205,-1.6470853757290014,-0.3289642225425912,-0.9943838949757362,1.980828845413022
192.168.1.88,10.0.0.1,-1.2267529421356618,0.8318211479188312,0.6006544793020431,-1.7101363746416334,-0.5048391749320928
192.168.1.37,10.0.0.6,1.2157616265764573,-0.6167154031404296,-0.10627590074478051,-1.1806323170977133,1.980828845413022
192.168.1.99,10.0.0.18,1.2157616265764573,0.5789045554180059,0.3993246286200601,0.3259594750516894,-0.5048391749320928
192.168.1.44,10.0.0.10,-0.005495657779602205,0.04532943473820249,-0.4200003289379226,-0.37560092346457097,1.980828845413022
192.168.1.86,10.0.0.28,-1.2267529421356618,0.18362115552929614,1.7112949773250863,0.77298968740636,-0.5048391749320928
192.168.1.91,10.0.0.11,-1.2267529421356618,1.4843052057049924,-0.8450689180299701,0.5951808309950474,-0.5048391749320928
192.168.1.35,10.0.0.33,-0.005495657779602205,-1.2756255590215302,-0.5919185144767984,1.0379211538738387,-0.5048391749320928
192.168.1.65,10.0.0.1,-0.005495657779602205,-0.248703736630243,0.6755841976428159,1.2717666387349191,-0.5048391749320928
192.168.1.99,10.0.0.13,1.2157616265764573,-1.3461036592660278,0.8713118263927784,1.108794164073515,-0.5048391749320928
192.168.1.47,10.0.0.37,-0.005495657779602205,0.7037693883196734,-0.8538223897987519,-0.1748504006100974,-0.5048391749320928
192.168.1.78,10.0.0.20,-0.005495657779602205,-0.41823778799673295,-1.0012308543850386,-0.6559455828768186,-0.5048391749320928
192.168.1.3,10.0.0.1,-0.005495657779602205,0.5644850182293615,-0.11047756719379581,0.012437342734909327,1.980828845413022
192.168.1.1,10.0.0.3,-1.2267529421356618,-0.5424756844988942,-1.53449235453923,0.12578047801448658,-0.5048391749320928
192.168.1.5,10.0.0.18,-0.005495657779602205,0.12620423027451264,-1.6910044297650497,-0.6405915323686421,-0.5048391749320928
192.168.1.90,10.0.0.41,1.2157616265764573,-1.1439689151252113,0.6367187829894243,0.14262357319115837,1.980828845413022
192.168.1.14,10.0.0.14,1.2157616265764573,-0.6789388407914279,1.245610279225891,-1.3566931878516963,1.980828845413022
192.168.1.27,10.0.0.31,1.2157616265764573,-0.5865179665642104,-1.5159349943894123,-0.9241828267053469,-0.5048391749320928
192.168.1.9,10.0.0.27,-0.005495657779602205,0.4984477174813666,-0.31040686239277365,0.8540524183772966,1.980828845413022
192.168.1.79,10.0.0.17,-1.2267529421356618,-0.2961419241928849,-1.574408185804875,-1.0906428331043287,-0.5048391749320928
192.168.1.15,10.0.0.46,-0.005495657779602205,-1.2791259539187736,-0.7757414216212176,-1.2418578986753472,-0.5048391749320928
192.168.1.90,10.0.0.29,-0.005495657779602205,0.14198212966208737,-1.3975880560754814,-0.7297830128832468,1.980828845413022
192.168.1.42,10.0.0.36,1.2157616265764573,-0.3109794189812002,-1.4662152747427313,-0.44075969571455254,-0.5048391749320928
192.168.1.77,10.0.0.37,-0.005495657779602205,1.7100023095272534,1.611505399160973,-0.5875069643646159,-0.5048391749320928
192.168.1.51,10.0.0.26,-1.2267529421356618,1.2960675517532319,-0.21516908954842692,-0.4284804646027137,-0.5048391749320928
192.168.1.63,10.0.0.17,1.2157616265764573,1.287969623259609,0.5498843430431082,-1.2388384069909115,-0.5048391749320928
192.168.1.96,10.0.0.22,-1.2267529421356618,0.6643768845506954,-1.0148862703443382,-1.1508502782473344,1.980828845413022
192.168.1.52,10.0.0.25,-1.2267529421356618,1.3172788999365277,0.714099473425456,-0.9076327186874961,-0.5048391749320928
192.168.1.96,10.0.0.2,-1.2267529421356618,-1.5875786624758634,1.2039437536064892,-0.3339187551983569,-0.5048391749320928
192.168.1.4,10.0.0.22,-0.005495657779602205,1.6554065980702481,1.0005130696999986,-0.5621271368084243,-0.5048391749320928
192.168.1.94,10.0.0.5,-0.005495657779602205,1.4611608036232189,-1.6419849878598711,1.0104207275864074,-0.5048391749320928
192.168.1.23,10.0.0.4,-0.005495657779602205,-1.2573921587358892,0.6290157278328963,0.09259661961288591,-0.5048391749320928
192.168.1.15,10.0.0.36,-0.005495657779602205,0.9021425140634522,0.32929685446980517,0.26587097187777425,1.980828845413022
192.168.1.43,10.0.0.6,1.2157616265764573,0.13722786196583142,0.3863694904022629,0.21370511828291483,-0.5048391749320928
192.168.1.29,10.0.0.21,-0.005495657779602205,0.6318806811762866,-1.284843339693571,-0.3450264052838665,-0.5048391749320928
192.168.1.36,10.0.0.13,1.2157616265764573,-1.5331919298186938,-1.6857523467037805,1.6635201143227183,-0.5048391749320928
192.168.1.13,10.0.0.37,-1.2267529421356618,1.1671798769547324,0.4024758784568216,-1.5930432294648917,-0.5048391749320928
192.168.1.32,10.0.0.25,1.2157616265764573,-0.248703736630243,1.025022790652588,-0.9766798916048165,-0.5048391749320928
192.168.1.71,10.0.0.26,-0.005495657779602205,1.6672139002609496,-0.8419176681932086,-0.7390659527030082,-0.5048391749320928
192.168.1.59,10.0.0.39,1.2157616265764573,-1.4245751986042305,1.2641676393757084,1.3210492002369203,-0.5048391749320928
192.168.1.86,10.0.0.20,-0.005495657779602205,-1.0616312679900533,-0.45081254956403477,1.4507761577151155,-0.5048391749320928
192.168.1.28,10.0.0.33,-0.005495657779602205,0.3655372007860352,0.6230633670301245,1.1995290340316187,-0.5048391749320928
192.168.1.66,10.0.0.14,1.2157616265764573,0.41381130354801876,-0.5236414346802999,-0.2822678205218045,-0.5048391749320928
192.168.1.42,10.0.0.36,1.2157616265764573,0.3712841177815094,-0.04955340368307402,1.43611799470991,-0.5048391749320928
192.168.1.45,10.0.0.17,-1.2267529421356618,1.7004937741347415,1.084896537551056,-1.38180072006627,1.980828845413022
192.168.1.62,10.0.0.21,-1.2267529421356618,-0.09949287354774827,0.5498843430431082,0.5308202052868665,-0.5048391749320928
192.168.1.57,10.0.0.46,-1.2267529421356618,-1.1430807552259108,-1.5425455485665092,1.5141518318268608,1.980828845413022
192.168.1.6,10.0.0.16,-1.2267529421356618,0.19845865031761145,0.4434421263347207,0.8846161216495075,-0.5048391749320928
192.168.1.28,10.0.0.46,-1.2267529421356618,1.7177345251211644,0.7589172488816192,-0.7625022200990105,-0.5048391749320928
192.168.1.28,10.0.0.16,1.2157616265764573,1.3477898047124999,-0.12273242767009042,0.7555004788590842,-0.5048391749320928
192.168.1.44,10.0.0.20,-1.2267529421356618,-0.8658181325442583,-0.5344957396735894,-0.7041623113836658,-0.5048391749320928
192.168.1.84,10.0.0.29,1.2157616265764573,-1.7025170023853482,-0.050603820295327846,-1.3366582044345314,-0.5048391749320928
192.168.1.30,10.0.0.28,-1.2267529421356618,0.6137517702905634,-0.16334853667723828,0.7545188914116574,-0.5048391749320928
192.168.1.62,10.0.0.8,-0.005495657779602205,0.7483341173845782,0.7077969737519331,-1.1030923463110822,1.980828845413022
192.168.1.75,10.0.0.24,-1.2267529421356618,-1.102120910458167,0.7596175266231218,-1.3384439292473844,-0.5048391749320928
192.168.1.92,10.0.0.3,-0.005495657779602205,-1.2744239309224765,-1.3489187530410542,0.1832065819651126,-0.5048391749320928
192.168.1.89,10.0.0.25,1.2157616265764573,-0.284439111402101,0.6689315590985416,0.42098723697190654,1.980828845413022
192.168.1.62,10.0.0.19,-1.2267529421356618,-1.182316524895012,0.1699836682779752,-1.5456443185922852,-0.5048391749320928
192.168.1.97,10.0.0.33,1.2157616265764573,0.9665079844127638,-1.052701268385476,-1.7065032278210164,-0.5048391749320928
192.168.1.1,10.0.0.2,-1.2267529421356618,0.44087405812670655,-1.1311323754337614,1.323715704685481,1.980828845413022
192.168.1.27,10.0.0.15,1.2157616265764573,-0.4920595490385975,0.28657991223814966,-1.3239847325094296,1.980828845413022
192.168.1.62,10.0.0.22,-1.2267529421356618,-0.503553383029546,1.2368568074571091,0.2941740049274936,-0.5048391749320928
192.168.1.77,10.0.0.10,-1.2267529421356618,0.16956733124036372,1.476351795050981,1.570510737752985,-0.5048391749320928
192.168.1.3,10.0.0.18,-0.005495657779602205,-1.278655751619144,-1.588063601764175,0.04561104828651523,-0.5048391749320928
192.168.1.70,10.0.0.22,1.2157616265764573,0.4898795866881141,1.4329345750778228,-1.2392331832366223,-0.5048391749320928
192.168.1.72,10.0.0.46,1.2157616265764573,0.7931078252493183,0.7547155824326038,-0.3632938558381399,-0.5048391749320928
192.168.1.27,10.0.0.49,1.2157616265764573,-0.8858278526285004,-0.7778422548457253,0.4327852137939455,-0.5048391749320928
192.168.1.9,10.0.0.27,1.2157616265764573,-0.37858406072796075,0.7890291917662288,0.9120309845002926,-0.5048391749320928
192.168.1.62,10.0.0.13,1.2157616265764573,-0.7519769313339095,-0.10802659509853689,0.37372727864078814,-0.5048391749320928
192.168.1.37,10.0.0.33,-0.005495657779602205,-0.5166145580192602,-1.4735681910285081,-1.6034467890109827,-0.5048391749320928
192.168.1.97,10.0.0.5,-1.2267529421356618,-0.017468694612343263,-1.5260890216411993,-1.2278220380390674,1.980828845413022
192.168.1.51,10.0.0.26,-0.005495657779602205,-1.50137490754375,-1.470767080062498,-0.43816118354883143,1.980828845413022
192.168.1.44,10.0.0.13,1.2157616265764573,-1.146267681923401,-0.9560629400581241,0.7147841112071424,-0.5048391749320928
192.168.1.24,10.0.0.27,1.2157616265764573,-0.0022132422243571087,1.4283827697580562,0.2956584580836481,-0.5048391749320928
192.168.1.79,10.0.0.14,-1.2267529421356618,0.9959739951895589,1.3219405530496688,-1.5676088840183202,-0.5048391749320928
192.168.1.59,10.0.0.24,-0.005495657779602205,-1.1639786352094534,-0.1714017307045176,1.0295873700891787,-0.5048391749320928
192.168.1.32,10.0.0.3,-1.2267529421356618,-1.3526864914608439,0.8968719639576214,0.36746533178973184,-0.5048391749320928
192.168.1.96,10.0.0.47,-1.2267529421356618,-0.06475014807510857,0.8958215473453676,1.3412551227465135,-0.5048391749320928
192.168.1.88,10.0.0.49,-0.005495657779602205,-0.011565043516992456,-0.8041026701520709,-0.2798435192176821,-0.5048391749320928
192.168.1.52,10.0.0.30,-1.2267529421356618,1.6923436009411599,-0.8331641964244267,-0.02934439817625337,-0.5048391749320928
192.168.1.62,10.0.0.35,-0.005495657779602205,0.45362176491666756,0.2795771348231242,-0.3216309469549311,1.980828845413022
192.168.1.58,10.0.0.48,-0.005495657779602205,1.047017067049362,-1.6405844323768661,0.7725875975496481,1.980828845413022
192.168.1.52,10.0.0.14,1.2157616265764573,-0.9516561745766599,-0.47427185390437016,0.87505525726022,-0.5048391749320928
192.168.1.12,10.0.0.12,-1.2267529421356618,-1.0064086201335416,-1.0208386311471098,0.7753079691519176,-0.5048391749320928
192.168.1.39,10.0.0.28,1.2157616265764573,1.3279890634280933,-0.6118764301096211,-0.7150873434891115,-0.5048391749320928
192.168.1.2,10.0.0.44,-1.2267529421356618,1.1846818514409494,1.268719444695475,0.47418267781804,-0.5048391749320928
192.168.1.3,10.0.0.29,-1.2267529421356618,-0.9030686036149231,1.5435784582352257,-0.5530493929547466,-0.5048391749320928
192.168.1.56,10.0.0.43,1.2157616265764573,-0.4251863330912609,-1.597167212403708,1.1584284496557768,-0.5048391749320928
192.168.1.81,10.0.0.17,1.2157616265764573,-1.1701957545045574,0.43678948779044646,-1.5316262027545795,-0.5048391749320928
